group,n,hit,stop,mean_ret,days,per_day_bp,bh_per_day_bp,edge_bp,ann,dim,tp,sl,period
Information Technology,16249.0,0.7273678380208013,0.27140131700412334,0.010122559021964418,14.339959382115822,7.0589872343633235,8.020068634860195,-0.9610814004968704,0.1946147194761898,sector,0.05,0.1,
Materials,5682.0,0.7094332981344597,0.28739880323829636,0.007053521427831683,18.985040478704683,3.715304919019553,3.952679630424728,-0.23737471140517463,0.098129519791331,sector,0.05,0.1,
Real Estate,6916.0,0.7229612492770388,0.26561596298438406,0.008938346770758868,24.820994794679006,3.6011235023807444,3.7385290536529765,-0.13740555127223203,0.09497548663997768,sector,0.05,0.1,
Utilities,7045.0,0.776153300212917,0.20681334279630945,0.01708324538204654,30.311568488289566,5.635883009038745,5.460711855637163,0.175171153401582,0.15255849012905198,sector,0.05,0.1,
test,46454.0,0.7283979851035433,0.2586644852972833,0.010402039679832895,19.807809876436906,5.251484007935182,5.372751921717875,-0.12126791378269339,0.14145374026482482,period,0.05,0.1,
train,68990.0,0.7333816495144224,0.26654587621394404,0.010432925118929614,20.126192201768372,5.183755086077799,5.618392137948938,-0.43463705187113877,0.13950821844842332,period,0.05,0.1,
ALL,115444.0,0.7313762516891307,0.26337444994975917,0.01042049699630913,19.998076989709297,5.210749514401488,5.520488361709476,-0.3097388473079872,0.14028324062587538,all,0.05,0.1,
above MA200,30025.0,0.7263613655287261,0.25838467943380516,0.01016286472497484,21.134454621149043,4.808671388569904,5.077605483040568,-0.26893409447066424,0.12879353356178203,trend_x_period,0.05,0.1,test
above MA200,44868.0,0.73058750111438,0.26932334848890077,0.009797670649350656,22.990928947133813,4.261537527204655,4.529466317216532,-0.26792879001187736,0.11334374458428642,trend_x_period,0.05,0.1,train
beaten-down,8953.0,0.7265720987378532,0.26449234893331847,0.010115833336652934,15.264604043337428,6.626987053141554,6.210315078208069,0.41667197493348507,0.18168899032372776,trend_x_period,0.05,0.1,test
beaten-down,14460.0,0.7442600276625173,0.25567081604426,0.012676357338351464,12.351936376210235,10.262647857194327,11.490816129394753,-1.2281682722004266,0.29496816401850157,trend_x_period,0.05,0.1,train
below MA200,7476.0,0.7387640449438202,0.25280898876404495,0.01170536143078305,19.92054574638844,5.876024472324113,5.861746343117596,0.014278129206518261,0.15955038272371547,trend_x_period,0.05,0.1,test
below MA200,9662.0,0.7300765886979921,0.26992341130200787,0.010025407798315733,18.457876216104328,5.431506680908748,6.035692105253593,-0.604185424344845,0.1466410131563729,trend_x_period,0.05,0.1,train
low vol,15081.0,0.7396061269146609,0.24878986804588554,0.011851377232845992,29.371527087063193,4.034988442281566,4.092787157209695,-0.05779871492812946,0.10700835379629003,vol_x_period,0.05,0.1,test
low vol,23386.0,0.738689814418883,0.2611819037030702,0.010983685423117357,30.133969041306766,3.6449514526484186,3.8513134004767418,-0.20636194782832318,0.09618507763830908,vol_x_period,0.05,0.1,train
mid vol,16671.0,0.722692100053986,0.2615320016795633,0.00933791472500307,19.01991482214624,4.909546027057005,5.054105035607477,-0.14455900855047157,0.1316652259278588,vol_x_period,0.05,0.1,test
mid vol,21795.0,0.7243863271392521,0.27552190869465476,0.008907543582725198,19.820509291121816,4.494104289598223,4.815065381172386,-0.32096109157416297,0.11988498439950601,vol_x_period,0.05,0.1,train
high vol,14687.0,0.7236331449581263,0.2653366923129298,0.010160620836370092,10.89616667801457,9.32494989900567,9.572779652002696,-0.2478297529970254,0.2647560308716712,vol_x_period,0.05,0.1,test
high vol,23779.0,0.7365742882375205,0.2634257117624795,0.011315010305351708,10.568358635771059,10.706497286204344,11.981488345662001,-1.274991059457655,0.30951835540213724,vol_x_period,0.05,0.1,train
6m losers,15219.0,0.7265917602996255,0.2630264800578225,0.010041194563709461,17.406005650831197,5.768810354965017,5.574235940298985,0.19457441466603143,0.1564235609031872,mom_x_period,0.05,0.1,test
6m losers,23118.0,0.7482048620122848,0.25170862531360844,0.01300631225846902,15.010770827926292,8.664653139778709,9.543251902922758,-0.8785987631440486,0.24390387160279348,mom_x_period,0.05,0.1,train
6m middle,15569.0,0.7372342475431948,0.2443959149592138,0.011800627043921074,23.348705761449033,5.054081868385634,5.129512175898643,-0.07543030751300966,0.13579254956893339,mom_x_period,0.05,0.1,test
6m middle,22768.0,0.7318605059732959,0.26805165144061843,0.009997284040498006,24.19839248067463,4.131383540655462,4.369864682220761,-0.23848114156529965,0.10969961884683221,mom_x_period,0.05,0.1,train
6m winners,15530.0,0.7213779781068899,0.26851255634256277,0.00936635132532217,18.724404378622022,5.002215897460481,5.469549036520873,-0.46733313906039264,0.1343097579900654,mom_x_period,0.05,0.1,test
6m winners,22807.0,0.7205682465909589,0.2793879072214671,0.008368725649499744,21.279344061033893,3.9327930529702315,4.262348115544755,-0.32955506257452394,0.10416224907420557,mom_x_period,0.05,0.1,train
above MA200,74893.0,0.8560746665242412,0.12532546432910954,0.017149288795445517,36.7643838542988,4.664647410768528,4.782538266477941,-0.11789085570941288,0.12470604369027893,trend,0.05,0.2,
beaten-down,23413.0,0.8697732029214539,0.12275231708879682,0.02011306648982918,22.6166232434972,8.89304573599958,9.220008570908538,-0.3269628349089582,0.2510774785943741,trend,0.05,0.2,
below MA200,17138.0,0.8614774186019372,0.12539386159411833,0.018493303977579853,31.855525732290815,5.80536768816653,5.980050704568813,-0.17468301640228287,0.15748878422767354,trend,0.05,0.2,
low vol,38467.0,0.8553825356799335,0.12447032521381964,0.017097595640673174,47.71362466529753,3.583378072952898,3.625390369809251,-0.04201229685635267,0.0944861154445844,vol,0.05,0.2,
mid vol,38466.0,0.8558987157489731,0.1281391358602402,0.01684880916460423,33.42869027192846,5.040224139069222,5.140890825602282,-0.10066668653305991,0.1353961832896715,vol,0.05,0.2,
high vol,38466.0,0.8678573285498882,0.12166588675713617,0.019946681910940227,18.373888628919044,10.855993695066665,11.405100891433678,-0.5491071963670117,0.31445568768444376,vol,0.05,0.2,
6m losers,38337.0,0.8671518376503117,0.12202311083287685,0.01964353837374494,26.625714062133188,7.37765692514582,7.6535963132010245,-0.2759393880552043,0.20423969181209567,mom,0.05,0.2,
6m middle,38337.0,0.8546834650598638,0.12319691159976003,0.017184458988282802,39.0561337611185,4.399938584138716,4.493032159832319,-0.0930935756936034,0.1172318534629917,mom,0.05,0.2,
6m winners,38337.0,0.8573440801314657,0.12883115528079922,0.01709765172893554,33.941988157654485,5.037315919597873,5.1634512495047895,-0.12613532990691698,0.13531301831361686,mom,0.05,0.2,
NASDAQ-100,21367.0,0.8689568025459822,0.11924930968315627,0.02036010972707485,27.67604249543689,7.3565827666407655,7.724652141527545,-0.36806937488677954,0.2036007980348684,index,0.05,0.2,
S&P-only,94077.0,0.8575422260488749,0.1260775747525963,0.017402475530820784,34.41334226218948,5.056897815456064,5.17286418422144,-0.11596636876537621,0.13587310965909838,index,0.05,0.2,
(NASDAQ-only),2411.0,0.8540024885939445,0.13604313562836998,0.018499354866624806,21.436748237245958,8.629739297158194,9.153413801027225,-0.5236745038690322,0.24281087514066169,sector,0.05,0.2,
Communication Services,5190.0,0.8466281310211946,0.1393063583815029,0.015324842676587251,30.686127167630058,4.994062167855774,4.957633010824849,0.03642915703092552,0.13407682719616298,sector,0.05,0.2,
Consumer Discretionary,10681.0,0.8527291452111225,0.13603595168991667,0.016386617365471815,26.53028742627095,6.176569858510232,6.532041725768512,-0.35547186725827973,0.16836053172682486,sector,0.05,0.2,
Consumer Staples,7706.0,0.8510251751881651,0.11821956916688295,0.017590982966196815,47.392161951725924,3.7117916216008764,3.551022774277083,0.16076884732379332,0.09803233718139315,sector,0.05,0.2,
Energy,4759.0,0.8398823282202144,0.1508720319394831,0.011900183357061077,25.929817188484975,4.5893818959686925,4.905675922909197,-0.31629402694050446,0.1225758303593536,sector,0.05,0.2,
Financials,17355.0,0.8660328435609335,0.1201959089599539,0.018890381461731966,34.76865456640738,5.4331643537289445,5.550848679909611,-0.11768432618066588,0.14668888719172246,sector,0.05,0.2,
Health Care,13283.0,0.8617029285552963,0.12760671535044793,0.017735964448837203,33.840548068960324,5.241039362806662,5.4314145587230875,-0.19037519591642565,0.1411535008951983,sector,0.05,0.2,
Industrials,18167.0,0.8693234986514009,0.11675015137336929,0.019996966026553386,33.36280068255628,5.99379117383535,6.157677523989082,-0.16388635015373176,0.16299466876509228,sector,0.05,0.2,
Information Technology,16249.0,0.8622684472890639,0.13262354606437318,0.017856346745194214,23.874084559049788,7.4793848957972004,8.085980674292667,-0.6065957784954665,0.20732847720374648,sector,0.05,0.2,
Materials,5682.0,0.8391411474832805,0.14660330869412178,0.012563224115245297,33.43488208377332,3.757520090475362,3.800612439411338,-0.043092348935976035,0.09929791929783938,sector,0.05,0.2,
Real Estate,6916.0,0.8516483516483516,0.11871023713128977,0.01677311428416556,41.536292654713705,4.038182806443145,4.097762072133917,-0.059579265690771176,0.10709743335675137,sector,0.05,0.2,
Utilities,7045.0,0.8783534421575585,0.0801987224982257,0.02506821655652413,45.6708303761533,5.488890031133158,5.408869337297638,0.08002069383551973,0.14829941861409313,sector,0.05,0.2,
test,46454.0,0.8544797003487321,0.1161148663193697,0.0185560582393772,32.98473758987385,5.625649799037302,5.718332484060173,-0.0926826850228702,0.15226147746661112,period,0.05,0.2,
train,68990.0,0.8631395854471663,0.13067111175532686,0.01754173105666628,33.28866502391651,5.269580814990113,5.465996668978591,-0.19641585398847816,0.1419741331974158,period,0.05,0.2,
ALL,115444.0,0.8596548976126953,0.1248137625168913,0.017949890466818847,33.16636637677142,5.412076277186135,5.566979091513588,-0.1549028143274522,0.14608000629643314,all,0.05,0.2,
above MA200,30025.0,0.8533555370524563,0.11194004995836802,0.01874658674470307,35.18391340549542,5.328169873728434,5.494338669166695,-0.1661687954382612,0.14366054540634643,trend_x_period,0.05,0.2,test
above MA200,44868.0,0.857894267629491,0.1342827850583935,0.016080400703120074,37.82201123294999,4.2515985213158265,4.33943591161412,-0.08783739029829413,0.11306504676030293,trend_x_period,0.05,0.2,train
beaten-down,8953.0,0.8505528873003463,0.13213448006254885,0.01648251509993355,25.282698536803306,6.519286331694547,6.285938234567133,0.23334809712741372,0.17848826697008136,trend_x_period,0.05,0.2,test
beaten-down,14460.0,0.8816735822959889,0.1169432918395574,0.02236094523075142,20.965905947441218,10.665384690176223,11.410696954053456,-0.7453122638772331,0.3081637946683433,trend_x_period,0.05,0.2,train
below MA200,7476.0,0.863697164258962,0.11369716425896201,0.020274064306128114,33.37613697164259,6.074419074728029,6.151746345916017,-0.0773272711879886,0.1653586425300646,trend_x_period,0.05,0.2,test
below MA200,9662.0,0.8597598840819706,0.1344442144483544,0.017115435604962717,30.678948457876217,5.578886000106261,5.835520995274723,-0.2566349951684628,0.15090515672124294,trend_x_period,0.05,0.2,train
low vol,15081.0,0.8657250845434653,0.10131954114448644,0.021629267170760292,48.609707579073,4.449577717696849,4.472313496090174,-0.022735778393324912,0.11862966126185981,vol_x_period,0.05,0.2,test
low vol,23386.0,0.8487129051569315,0.13939964081074147,0.01417524302178821,47.135764987599416,3.0073221524075118,3.0621540719172673,-0.054831919509755425,0.07871781239931042,vol_x_period,0.05,0.2,train
mid vol,16671.0,0.8491392238018115,0.12158838701937497,0.017032017303516094,31.955011696958792,5.329998769844624,5.468255202519587,-0.13825643267496315,0.14371322778099893,vol_x_period,0.05,0.2,test
mid vol,21795.0,0.8610690525349851,0.13314980500114706,0.01670867322132368,34.55590731819225,4.835258141963836,4.909336511299157,-0.07407836933532154,0.12954969829731455,vol_x_period,0.05,0.2,train
high vol,14687.0,0.8492544427044325,0.12487233607952611,0.017190801323743503,18.132157690474568,9.480835991611968,9.675567898918374,-0.19473190730640477,0.2697294951590401,vol_x_period,0.05,0.2,test
high vol,23779.0,0.8793473232684301,0.11968543672988771,0.021648840041398124,18.523192733083814,11.687423627964348,12.450788594232261,-0.7633649662679132,0.34225508484362743,vol_x_period,0.05,0.2,train
6m losers,15219.0,0.8509757539917209,0.12668375057493922,0.017086187002734867,29.407385504960903,5.810168673394138,5.732999188764824,0.07716948462931408,0.157628749986654,mom_x_period,0.05,0.2,test
6m losers,23118.0,0.8778008478242062,0.11895492689679038,0.021327089308748062,24.7944891426594,8.60154415202465,9.153189235796052,-0.5516450837714021,0.2419289093024779,mom_x_period,0.05,0.2,train
6m middle,15569.0,0.8556747382619307,0.10475945789710321,0.019764687681009634,38.589247864345815,5.121812104368853,5.218522157666304,-0.0967100532974505,0.13773179030769467,mom_x_period,0.05,0.2,test
6m middle,22768.0,0.8540056219255094,0.13580463808854532,0.015420071228397699,39.37539529163739,3.916169250921181,4.006839215123328,-0.09066996420214687,0.1036999718879339,mom_x_period,0.05,0.2,train
6m winners,15530.0,0.8569220862846104,0.116677398583387,0.018861195196621845,31.05788795878944,6.072916233598587,6.3210419499518675,-0.24812571635328082,0.16531453616176184,mom_x_period,0.05,0.2,test
6m winners,22807.0,0.8576314289472531,0.1371070285438681,0.015896799795179745,35.90586223527864,4.427354979254791,4.48163887205449,-0.054283892799699425,0.11800366724365863,mom_x_period,0.05,0.2,train
above MA200,74893.0,0.9017131107046052,0.015448706821732338,0.025214010660959095,51.85958634318294,4.861976818346437,4.920742733434059,-0.05876591508762147,0.1303101234044517,trend,0.05,0.5,
beaten-down,23413.0,0.9314910519796694,0.015333361807542818,0.03175835532005987,36.06833810276342,8.80505090907603,8.947946892239914,-0.14289598316388416,0.2483087732045115,trend,0.05,0.5,
below MA200,17138.0,0.9167930913758898,0.017680009335978526,0.02812002339718758,46.314214027307735,6.071575214599881,6.176474014858851,-0.10489880025896908,0.16527518045935752,trend,0.05,0.5,
low vol,38467.0,0.8930511867314841,0.01492188109288481,0.02385269648551199,63.16980788728001,3.775964702643178,3.8061309493266906,-0.030166246683512792,0.09980880390147595,vol,0.05,0.5,
mid vol,38466.0,0.9025633026568918,0.01515624187594239,0.02483009867733523,49.57141371600894,5.008955124738842,5.053064738884004,-0.04410961414516189,0.1345023161097545,vol,0.05,0.5,
high vol,38466.0,0.9343316175323663,0.017158009670878178,0.032239193730369174,30.77187646233037,10.476837111261329,10.71028970298048,-0.23345259171915186,0.30196946214862086,vol,0.05,0.5,
6m losers,38337.0,0.9247463286120458,0.01536374781542635,0.030452728839495298,40.4220726713097,7.533688113204961,7.669487103724917,-0.13579899051995611,0.20898052507916787,mom,0.05,0.5,
6m middle,38337.0,0.8981140934345411,0.014737720739755327,0.025126183579445682,54.29175470172418,4.627992540946136,4.673758733724929,-0.045766192778793076,0.12366811135987232,mom,0.05,0.5,
6m winners,38337.0,0.9068263035709628,0.016824477658658736,0.025401870048057006,48.93259775151942,5.191195892980819,5.251713040413139,-0.06051714743232021,0.1397217949667886,mom,0.05,0.5,
NASDAQ-100,21367.0,0.929704684794309,0.014648757429681284,0.03265166436017324,40.625918472410724,8.03715105723632,8.210233483177888,-0.17308242594156845,0.2244048136554848,index,0.05,0.5,
S&P-only,94077.0,0.9055135686724705,0.016008163525622628,0.02568283557231789,49.47082708844882,5.191511257008011,5.252088370593875,-0.0605771135858647,0.13973084786987444,index,0.05,0.5,
(NASDAQ-only),2411.0,0.9311489008710079,0.025300705101617586,0.03269463357292942,32.94359187059312,9.924428915146342,10.157544674424463,-0.23311575927812203,0.28398893535527336,sector,0.05,0.5,
Communication Services,5190.0,0.8988439306358381,0.02157996146435453,0.021710223562580518,47.272639691714836,4.592555800598866,4.50292001806474,0.08963578253412563,0.12266557905048803,sector,0.05,0.5,
Consumer Discretionary,10681.0,0.9143338638704241,0.021159067503042785,0.026195006189693084,41.36382361202135,6.332829971279582,6.461991268966929,-0.1291612976873468,0.17296743206274967,sector,0.05,0.5,
Consumer Staples,7706.0,0.8822995068777576,0.006877757591487153,0.02450241612461122,62.17181417077602,3.9410810913940852,3.8109595426877085,0.13012154870637652,0.10439279613081487,sector,0.05,0.5,
Energy,4759.0,0.8982979617566715,0.04370666106324858,0.011612283265621007,41.560621979407436,2.7940590666267435,2.8913642454103763,-0.09730517878363297,0.0729377572224208,sector,0.05,0.5,
